word,freq,ig
guastus,1,-0.00012412812285622632
phus,1,-0.00012412812285622632
bittner,1,-0.00012412812285622632
grosu,1,-0.00012412812285622632
inuktitut,1,-0.00012412812285622632
demuth,1,-0.00012412812285622632
sesotho,1,-0.00012412812285622632
rowland,1,-0.00012412812285622632
maratso,1,-0.00012412812285622632
lpaig,1,-0.00012412812285622632
pacle,1,-0.00012412812285622632
cscsi,1,-0.00012412812285622632
sceio,1,-0.00012412812285622632
iizuka,1,-0.00012412812285622632
retitle,1,-0.00012412812285622632
ohme,1,-0.00012412812285622632
verbatim,1,-0.00012412812285622632
ncercone,1,-0.00012412812285622632
fascimile,1,-0.00012412812285622632
matthiessen,1,-0.00012412812285622632
hercule,1,-0.00012412812285622632
daliani,1,-0.00012412812285622632
kohjus,1,-0.00012412812285622632
dohsaka,1,-0.00012412812285622632
goebel,1,-0.00012412812285622632
matwin,1,-0.00012412812285622632
mercer,1,-0.00012412812285622632
kyonghee,1,-0.00012412812285622632
pattabhiraman,1,-0.00012412812285622632
seagate,1,-0.00012412812285622632
popowich,1,-0.00012412812285622632
promhouse,1,-0.00012412812285622632
sakakus,1,-0.00012412812285622632
meiseus,1,-0.00012412812285622632
shimazu,1,-0.00012412812285622632
booncharoen,1,-0.00012412812285622632
sirinaovakul,1,-0.00012412812285622632
mongkut,1,-0.00012412812285622632
ryoichus,1,-0.00012412812285622632
sugimura,1,-0.00012412812285622632
masamus,1,-0.00012412812285622632
yoichus,1,-0.00012412812285622632
tomiura,1,-0.00012412812285622632
tsurumaru,1,-0.00012412812285622632
nagasakus,1,-0.00012412812285622632
beek,1,-0.00012412812285622632
zukerman,1,-0.00012412812285622632
wakaba,1,-0.00012412812285622632
mihama,1,-0.00012412812285622632
narita,1,-0.00012412812285622632
mobilize,1,-0.00012412812285622632
broadcaster,1,-0.00012412812285622632
agitation,1,-0.00012412812285622632
tasaku,1,-0.00012412812285622632
rhydwen,1,-0.00012412812285622632
reyhner,1,-0.00012412812285622632
anthropoidea,1,-0.00012412812285622632
permeate,1,-0.00012412812285622632
anthropocentrism,1,-0.00012412812285622632
unwit,1,-0.00012412812285622632
limbo,1,-0.00012412812285622632
disallow,1,-0.00012412812285622632
predisposition,1,-0.00012412812285622632
protagonist,1,-0.00012412812285622632
whale,1,-0.00012412812285622632
definitional,1,-0.00012412812285622632
adjudge,1,-0.00012412812285622632
disavow,1,-0.00012412812285622632
humbolt,1,-0.00012412812285622632
partake,1,-0.00012412812285622632
limbic,1,-0.00012412812285622632
foreman,1,-0.00012412812285622632
condone,1,-0.00012412812285622632
sometimes,1,-0.00012412812285622632
irrevocably,1,-0.00012412812285622632
proffer,1,-0.00012412812285622632
embarassment,1,-0.00012412812285622632
pervasive,1,-0.00012412812285622632
compassionate,1,-0.00012412812285622632
reconcilliation,1,-0.00012412812285622632
ecocide,1,-0.00012412812285622632
brainmind,1,-0.00012412812285622632
brainwave,1,-0.00012412812285622632
reykjavmk,1,-0.00012412812285622632
sociopolitic,1,-0.00012412812285622632
doak,1,-0.00012412812285622632
southernvirginium,1,-0.00012412812285622632
blameless,1,-0.00012412812285622632
ulterior,1,-0.00012412812285622632
somatic,1,-0.00012412812285622632
concommitent,1,-0.00012412812285622632
gingrich,1,-0.00012412812285622632
aids,1,-0.00012412812285622632
boycott,1,-0.00012412812285622632
breach,1,-0.00012412812285622632
acknowlege,1,-0.00012412812285622632
pesky,1,-0.00012412812285622632
willful,1,-0.00012412812285622632
innocence,1,-0.00012412812285622632
twilight,1,-0.00012412812285622632
modernist,1,-0.00012412812285622632
underdescribe,1,-0.00012412812285622632
dewitt,1,0.0007713101675806966
noah,1,0.0007713101675806966
fairless,1,0.0007713101675806966
natioanl,1,-0.00012412812285622632
zamov,1,-0.00012412812285622632
kremlevskaja,1,-0.00012412812285622632
vmk,1,-0.00012412812285622632
suleymanov,1,-0.00012412812285622632
promoting,1,0.0007713101675806966
sociolympics,1,-0.00012412812285622632
maybin,1,-0.00012412812285622632
ensink,1,-0.00012412812285622632
problematize,1,-0.00012412812285622632
cary,1,-0.00012412812285622632
socialisation,1,-0.00012412812285622632
problematise,1,-0.00012412812285622632
hermerschmidt,1,-0.00012412812285622632
lilli,1,-0.00012412812285622632
theorise,1,-0.00012412812285622632
heterosexuality,1,-0.00012412812285622632
mcilvenny,1,-0.00012412812285622632
byzantyne,1,-0.00012412812285622632
schelly,1,-0.00012412812285622632
paddy,1,-0.00012412812285622632
scannell,1,-0.00012412812285622632
theorization,1,-0.00012412812285622632
mairian,1,-0.00012412812285622632
corker,1,-0.00012412812285622632
kyra,1,-0.00012412812285622632
pollitt,1,-0.00012412812285622632
cherny,1,-0.00012412812285622632
lorenzo,1,-0.00012412812285622632
zazie,1,-0.00012412812285622632
lambiase,1,-0.00012412812285622632
destructive,1,-0.00012412812285622632
discussionof,1,-0.00012412812285622632
aikman,1,-0.00012412812285622632
serafin,1,-0.00012412812285622632
eliseo,1,-0.00012412812285622632
canulef,1,-0.00012412812285622632
kress,1,-0.00012412812285622632
monomodal,1,-0.00012412812285622632
leeuwen,1,-0.00012412812285622632
roz,1,-0.00012412812285622632
ivanic,1,-0.00012412812285622632
ormerod,1,-0.00012412812285622632
radan,1,-0.00012412812285622632
martinec,1,-0.00012412812285622632
jewitt,1,-0.00012412812285622632
multililngual,1,-0.00012412812285622632
casimir,1,-0.00012412812285622632
rubagumya,1,-0.00012412812285622632
bunyus,1,-0.00012412812285622632
lbe,1,-0.00012412812285622632
candlin,1,-0.00012412812285622632
bortonus,1,-0.00012412812285622632
gemma,1,-0.00012412812285622632
sealey,1,-0.00012412812285622632
stamps,1,0.0007713101675806966
intrude,1,0.0007713101675806966
dianastamp,1,0.0007713101675806966
btinternet,1,0.0007713101675806966
mindtool,1,0.0007713101675806966
notker,1,-0.00012412812285622632
grotan,1,-0.00012412812285622632
lunt,1,-0.00012412812285622632
markey,1,-0.00012412812285622632
soziolinguistik,1,-0.00012412812285622632
dailey,1,-0.00012412812285622632
konstituentenbewegung,1,-0.00012412812285622632
struktur,1,-0.00012412812285622632
hrtl,1,-0.00012412812285622632
orrin,1,-0.00012412812285622632
rusch,1,-0.00012412812285622632
distrus,1,-0.00012412812285622632
bute,1,-0.00012412812285622632
matmy,1,-0.00012412812285622632
karkkainen,1,-0.00012412812285622632
canon,1,-0.00012412812285622632
envelop,1,-0.00012412812285622632
unreasonably,1,-0.00012412812285622632
disagreeably,1,-0.00012412812285622632
possese,1,-0.00012412812285622632
concommitantly,1,-0.00012412812285622632
transcendent,1,-0.00012412812285622632
psycholin,1,-0.00012412812285622632
fraseological,1,-0.00012412812285622632
accoustic,1,-0.00012412812285622632
summaries,1,-0.00012412812285622632
maximun,1,-0.00012412812285622632
cursive,1,-0.00012412812285622632
negrin,1,-0.00012412812285622632
almaguer,1,-0.00012412812285622632
furnaguera,1,-0.00012412812285622632
bebelagua,1,-0.00012412812285622632
vitelio,1,-0.00012412812285622632
cortina,1,-0.00012412812285622632
nayra,1,-0.00012412812285622632
pujal,1,-0.00012412812285622632
wermke,1,-0.00012412812285622632
rattus,1,-0.00012412812285622632
marconus,1,-0.00012412812285622632
rolando,1,-0.00012412812285622632
suarez,1,-0.00012412812285622632
cardena,1,-0.00012412812285622632
ocan,1,-0.00012412812285622632
dayar,1,-0.00012412812285622632
lagger,1,-0.00012412812285622632
corson,1,-0.00012412812285622632
scriven,1,-0.00012412812285622632
assiter,1,-0.00012412812285622632
bihlmeier,1,-0.00012412812285622632
aidan,1,-0.00012412812285622632
coveney,1,-0.00012412812285622632
osborne,1,-0.00012412812285622632
nankang,1,-0.00012412812285622632
selim,1,-0.00012412812285622632
evento,1,-0.00012412812285622632
netcontact,1,0.0007713101675806966
offline,1,0.0007713101675806966
hover,1,0.0007713101675806966
dealings,1,0.0007713101675806966
inflated,1,0.0007713101675806966
travelagent,1,0.0007713101675806966
affordably,1,0.0007713101675806966
conquer,1,0.0007713101675806966
thinning,1,0.0007713101675806966
pony,1,0.0007713101675806966
tug,1,0.0007713101675806966
bilk,1,0.0007713101675806966
reincarnate,1,0.0007713101675806966
ridiculously,1,0.0007713101675806966
wig,1,0.0007713101675806966
strenghten,1,0.0007713101675806966
fuzz,1,0.0007713101675806966
microscope,1,0.0007713101675806966
vow,1,0.0007713101675806966
feuerbach,1,0.0007713101675806966
madera,1,0.0007713101675806966
searh,1,0.0007713101675806966
launder,1,0.0007713101675806966
misprocess,1,-0.00012412812285622632
politicize,1,-0.00012412812285622632
coherency,1,-0.00012412812285622632
usergroup,1,-0.00012412812285622632
posteriorus,1,-0.00012412812285622632
etaus,1,-0.00012412812285622632
sigmedia,1,-0.00012412812285622632
rllc,1,-0.00012412812285622632
sciense,1,-0.00012412812285622632
zaimov,1,-0.00012412812285622632
gutus,1,-0.00012412812285622632
escale,1,-0.00012412812285622632
articulat,1,-0.00012412812285622632
sonoritzacus,1,-0.00012412812285622632
vig,1,-0.00012412812285622632
frota,1,-0.00012412812285622632
vallverd,1,-0.00012412812285622632
alboru,1,-0.00012412812285622632
etxeparre,1,-0.00012412812285622632
madelyn,1,-0.00012412812285622632
kissock,1,-0.00012412812285622632
brito,1,-0.00012412812285622632
gumiel,1,-0.00012412812285622632
norberto,1,-0.00012412812285622632
epp,1,-0.00012412812285622632
dominancium,1,-0.00012412812285622632
troqueo,1,-0.00012412812285622632
valenciano,1,-0.00012412812285622632
monn,1,-0.00012412812285622632
epiphenomenon,1,-0.00012412812285622632
bernadete,1,-0.00012412812285622632
abaurre,1,-0.00012412812285622632
senza,1,-0.00012412812285622632
crisma,1,-0.00012412812285622632
anagnastopoulou,1,-0.00012412812285622632
arkansa,1,-0.00012412812285622632
pip,1,-0.00012412812285622632
palmela,1,-0.00012412812285622632
espanha,1,-0.00012412812285622632
lodging,1,-0.00012412812285622632
exempt,1,-0.00012412812285622632
dlgr,1,-0.00012412812285622632
ambar,1,-0.00012412812285622632
relum,1,-0.00012412812285622632
lifeline,1,0.0007713101675806966
nobrainer,1,0.0007713101675806966
grapevine,1,0.0007713101675806966
felton,1,0.0007713101675806966
cozy,1,0.0007713101675806966
muzzel,1,0.0007713101675806966
archery,1,0.0007713101675806966
sesson,1,0.0007713101675806966
gannett,1,-0.00012412812285622632
misplace,1,-0.00012412812285622632
housekeeper,1,-0.00012412812285622632
nanny,1,-0.00012412812285622632
warsh,1,-0.00012412812285622632
refocus,1,-0.00012412812285622632
waterford,1,0.0007713101675806966
unwise,1,0.0007713101675806966
saltwater,1,0.0007713101675806966
hobbyist,1,0.0007713101675806966
captivesea,1,0.0007713101675806966
leaflet,1,-0.00012412812285622632
maalstrid,1,-0.00012412812285622632
klassekamp,1,-0.00012412812285622632
dittmar,1,-0.00012412812285622632
sentencing,1,-0.00012412812285622632
passerby,1,-0.00012412812285622632
brentwood,1,-0.00012412812285622632
theology,1,-0.00012412812285622632
leben,1,-0.00012412812285622632
autosegemmental,1,-0.00012412812285622632
huck,1,-0.00012412812285622632
galvanize,1,-0.00012412812285622632
reproof,1,-0.00012412812285622632
rattle,1,-0.00012412812285622632
descrip,1,-0.00012412812285622632
tivist,1,-0.00012412812285622632
cinder,1,-0.00012412812285622632
volcano,1,-0.00012412812285622632
bosque,1,-0.00012412812285622632
altitude,1,-0.00012412812285622632
filosofia,1,-0.00012412812285622632
letras,1,-0.00012412812285622632
organizadora,1,-0.00012412812285622632
andreotta,1,-0.00012412812285622632
academicas,1,-0.00012412812285622632
seminario,1,-0.00012412812285622632
doctorado,1,-0.00012412812285622632
funcional,1,-0.00012412812285622632
aplicacion,1,-0.00012412812285622632
indoamericana,1,-0.00012412812285622632
acreditacion,1,-0.00012412812285622632
censabella,1,-0.00012412812285622632
dinamica,1,-0.00012412812285622632
transitivizacion,1,-0.00012412812285622632
prefijal,1,-0.00012412812285622632
gualdieri,1,-0.00012412812285622632
vibrante,1,-0.00012412812285622632
guaycuru,1,-0.00012412812285622632
construido,1,-0.00012412812285622632
classificacao,1,-0.00012412812285622632
referida,1,-0.00012412812285622632
amerindia,1,-0.00012412812285622632
rios,1,-0.00012412812285622632
contrastivo,1,-0.00012412812285622632
borges,1,-0.00012412812285622632
diferenca,1,-0.00012412812285622632
feminina,1,-0.00012412812285622632
masculina,1,-0.00012412812285622632
karaja,1,-0.00012412812285622632
lineamiento,1,-0.00012412812285622632
cartilla,1,-0.00012412812285622632
alfabetizacion,1,-0.00012412812285622632
lectura,1,-0.00012412812285622632
descontextualizacion,1,-0.00012412812285622632
recontextualizacion,1,-0.00012412812285622632
jabutus,1,-0.00012412812285622632
liwinkus,1,-0.00012412812285622632
materiale,1,-0.00012412812285622632
ensenanza,1,-0.00012412812285622632
miercole,1,-0.00012412812285622632
mendes,1,-0.00012412812285622632
uma,1,-0.00012412812285622632
modalidade,1,-0.00012412812285622632
pergunta,1,-0.00012412812285622632
missionarium,1,-0.00012412812285622632
lobos,1,-0.00012412812285622632
replanteo,1,-0.00012412812285622632
estudiodel,1,-0.00012412812285622632
amerindium,1,-0.00012412812285622632
sudamericana,1,-0.00012412812285622632
desaparecida,1,-0.00012412812285622632
presupuesto,1,-0.00012412812285622632
elestudio,1,-0.00012412812285622632
antroponimium,1,-0.00012412812285622632
contreras,1,-0.00012412812285622632
hablado,1,-0.00012412812285622632
huillich,1,-0.00012412812285622632
quechuismo,1,-0.00012412812285622632
morfosintactico,1,-0.00012412812285622632
extincion,1,-0.00012412812285622632
argetino,1,-0.00012412812285622632
caselli,1,-0.00012412812285622632
madre,1,-0.00012412812285622632
situacion,1,-0.00012412812285622632
malvina,1,-0.00012412812285622632
cosmologium,1,-0.00012412812285622632
cambio,1,-0.00012412812285622632
decodigo,1,-0.00012412812285622632
experiencium,1,-0.00012412812285622632
cancione,1,-0.00012412812285622632
animale,1,-0.00012412812285622632
mujere,1,-0.00012412812285622632
altiplano,1,-0.00012412812285622632
boliviano,1,-0.00012412812285622632
tecnica,1,-0.00012412812285622632
dememorium,1,-0.00012412812285622632
tradicion,1,-0.00012412812285622632
textualidad,1,-0.00012412812285622632
sucesion,1,-0.00012412812285622632
bentes,1,-0.00012412812285622632
analise,1,-0.00012412812285622632
mitologico,1,-0.00012412812285622632
briones,1,-0.00012412812285622632
metadiscurso,1,-0.00012412812285622632
dre,1,-0.00012412812285622632
lexema,1,-0.00012412812285622632
expresion,1,-0.00012412812285622632
espacio,1,-0.00012412812285622632
posesion,1,-0.00012412812285622632
liuzzi,1,-0.00012412812285622632
oclusion,1,-0.00012412812285622632
glotal,1,-0.00012412812285622632
inicial,1,-0.00012412812285622632
relacione,1,-0.00012412812285622632
estructurale,1,-0.00012412812285622632
denominale,1,-0.00012412812285622632
deadjetivale,1,-0.00012412812285622632
welti,1,-0.00012412812285622632
analisiscontrastivo,1,-0.00012412812285622632
morfemo,1,-0.00012412812285622632
pararradicale,1,-0.00012412812285622632
marcascircunfijo,1,-0.00012412812285622632
postfijo,1,-0.00012412812285622632
antroponimo,1,-0.00012412812285622632
humahuaca,1,-0.00012412812285622632
nunes,1,-0.00012412812285622632
regla,1,-0.00012412812285622632
ortografica,1,-0.00012412812285622632
anchieta,1,-0.00012412812285622632
viegas,1,-0.00012412812285622632
reconstruccion,1,-0.00012412812285622632
personale,1,-0.00012412812285622632
modificacion,1,-0.00012412812285622632
distribucional,1,-0.00012412812285622632
nordeste,1,-0.00012412812285622632
construccione,1,-0.00012412812285622632
causativa,1,-0.00012412812285622632
laconi,1,-0.00012412812285622632
fenomeno,1,-0.00012412812285622632
sintactico,1,-0.00012412812285622632
posible,1,-0.00012412812285622632
interferencia,1,-0.00012412812285622632
interfer,1,-0.00012412812285622632
nca,1,-0.00012412812285622632
fonologica,1,-0.00012412812285622632
guia,1,-0.00012412812285622632
turistico,1,-0.00012412812285622632
incierto,1,-0.00012412812285622632
destino,1,-0.00012412812285622632
wiliem,1,-0.00012412812285622632
raice,1,-0.00012412812285622632
jueve,1,-0.00012412812285622632
derivacao,1,-0.00012412812285622632
incorporacao,1,-0.00012412812285622632
marca,1,-0.00012412812285622632
modo,1,-0.00012412812285622632
traducibilidad,1,-0.00012412812285622632
enunciacion,1,-0.00012412812285622632
negativa,1,-0.00012412812285622632
hacium,1,-0.00012412812285622632
descripcion,1,-0.00012412812285622632
sustitucion,1,-0.00012412812285622632
aborigene,1,-0.00012412812285622632
enunciacao,1,-0.00012412812285622632
oralidade,1,-0.00012412812285622632
kuramochi,1,-0.00012412812285622632
proposicion,1,-0.00012412812285622632
manifestacione,1,-0.00012412812285622632
calidad,1,-0.00012412812285622632
intencion,1,-0.00012412812285622632
orale,1,-0.00012412812285622632
rasetti,1,-0.00012412812285622632
narrativa,1,-0.00012412812285622632
relato,1,-0.00012412812285622632
origen,1,-0.00012412812285622632
tendencia,1,-0.00012412812285622632
actuale,1,-0.00012412812285622632
andina,1,-0.00012412812285622632
hipotesis,1,-0.00012412812285622632
chaqueno,1,-0.00012412812285622632
guimaraes,1,-0.00012412812285622632
manifestaco,1,-0.00012412812285622632
ergatividade,1,-0.00012412812285622632
emanambe,1,-0.00012412812285622632
toponimium,1,-0.00012412812285622632
puno,1,-0.00012412812285622632
penetracion,1,-0.00012412812285622632
santiaguena,1,-0.00012412812285622632
variacion,1,-0.00012412812285622632
etnopragmatica,1,-0.00012412812285622632
